cleaned_text,label,createdAt
"satu dekade sebelum piala aff 2022, saat pemain naturalisasi tak mampu selamatkan timnas indonesia",0.0,2022-12-10 13:54:07+00:00
pantes timnas butut loba naturalisasi. lolonana pemaen lokal ngan bisa tackle lumpat,0.0,2023-02-19 08:24:14+00:00
ngene iki kualitase liga 1. bener emang timnas diisi oleh para pemain naturalisasi saja.,0.0,2025-05-25 06:05:34+00:00
harapan dan untuk dua pemain naturalisasi indonesia yang diproyeksikan memperkuat timnas u-20. kalo harapan jebreeeteam apa nih?,1.0,2022-10-26 14:34:13+00:00
simple aja 5 timnas 2 naturalisasi 4 asing gitu ya dik rumus lu dulu?,1.0,2022-04-03 06:36:05+00:00
naturalisasi pemaen gaada darah keturunan atau tinggal lama dari kecil jatohnya kek klub bukan timnas,1.0,2021-10-23 09:52:18+00:00
gak ngerti ini berita bagus apa buruk tapi yang jelas keterusan naturalisasi gak bikin timnas langsung jadi hebat,0.0,2021-08-08 23:40:22+00:00
"demi prestasi timnas, pssi melakukan naturalisasi pemain. program ini udah dilakukan lebih dari satu dekade. hasilnya, belum tampak. mungkin, karena yg lebih perlu dinaturalisasi adalah pengurus federasi dan para wasit serta asisten wasit. parah bener kinerjanya.",0.0,2022-02-03 06:22:18+00:00
kalo timnas sepak bola nya fokus naturalisasi aja. apa itu program ke klub sepak bola yang ada di liga? naturalisasi selamanya.,0.0,2025-05-20 18:11:43+00:00
bapak kementerian mempora ri terhormat mauya 11 pemain keturunan darah indonesia segera di naturalisasi dan jadi wni untuk sekuat timnas u-19 bapak kementerian mempora ri terhormat,2.0,2021-10-14 11:39:46+00:00
krg beruntung aja psj.suka bget lht komposisi skuadnya.mainin pemain lokal 10org.mana beknya anak timnas dan mantan timnas smua.keren abis doll.klo aja byk pelatih spt ini pst timnas akan lbh mudah cari pemain.jdny pemain naturalisasi murni abroad smua ga ada dr liga lokal lg,2.0,2023-07-03 13:02:52+00:00
"timnas indonesia menang itu tentu sebagai warga negara pasti senang, namun kritik tetaplah perlu. naturalisasi yang tepat mungkin bagus untuk short term. sedangkan untuk long term pemain timnas harus lahir dari sebuah kompetisi domestik yang sehat dan terkelola dengan baik.",2.0,2024-03-27 07:39:19+00:00
"...gw gak nonton 1 detik pun match timnas lawan arab saudi irak. dari tahun lalu gw emang dah utarakan bahwa gak kepengen timnas lolos pildun 2026. yg bertanggungjawab ma tragedi kanjuruhan aja gak ada yg mundur/dipecat. so, mampus lah pssi dgn proyek naturalisasi... (``,)",0.0,2025-10-11 23:25:39+00:00
"waktunya serius berbenah,masih ada kejuaran dunia sepakbola di indonesia,serahkan timnas u19 ke coach yg lain,biar sin ta yong fokus ke u23 senior atau out,bangun training centre,lanjutkan naturalisasi dan perbaiki kompetisi.",2.0,2022-07-10 17:43:17+00:00
"singapore sepakbolanya lebih baik aja lakukan naturalisasi, disini malah di tentang habisan, ya karena disini kebanyakan yang naturalisasi hanya untuk kepentingan klub dan pemain bukan timnas, sedangkan kekurangan pemain indonesia ada di masalah disiplin dan star syndrome.",0.0,2021-08-22 21:21:35+00:00
"saya bukan tidak suka naturalisasi, tapi apabila satu klub pemain naturalisasinya banyak bagaimana. sepak bola indonesia harus kita dukung agar bisa masuk ke piala dunia revolusisepakbola bongkar total pssi",0.0,2022-12-06 07:00:01+00:00
"sepak bola indonesia udah sering diselamatkan et. dia yg temui presiden gianni pasca kanjuruhan, lobi fifa pasca pembatalan wc u-20, masih dpt host wc u-17 satset naturalisasi. di saat kelakuan bahrain ini, kita berharap sekali lagi tuah et. ngomong gini dikira buzzer gak?",2.0,2024-10-18 17:10:39+00:00
pssi jadi naturalisasi pemain untuk timnas indonesia atau tidak?,1.0,2023-09-04 16:02:03+00:00
"perlu tambah pemain naturalisasi, serta pembenahan strategi taktik, lawan2x timnas di piala dunia itu berat. timnasday",2.0,2025-04-14 15:38:25+00:00
"pak erick thohir , tolong sampein ke coach sty rekomendasikan untuk panggil  kevin diks / thom haye delano ladan / jelte pal  ke timnas indonesia lewat jalur naturalisasi untuk berlaga di afc asian cup 2023. dia pemain yg sangat luar biasa terimakasih",2.0,2023-02-24 16:45:43+00:00
"regulasi eligibility tiap olahraga itu menarik. rugby cukup menarik, bagi para “pecinta” naturalisasi atau pemain rasa asing di timnas, timnas rugby ini adalah salah satu yg cocok. yg di foto di bawah ini adalah timnas indonesia dua2nya.",1.0,2022-07-12 15:37:27+00:00
"kalau bisa naturalisasi pemain umur dibawah 27, karirnya masih panjang untuk timnas.",2.0,2021-05-06 15:14:58+00:00
"jepang bangun timnas dari sekolah, kita dari jalur naturalisasi pernah mikir kenapa timnas jepang bisa sejajar sama negara top dunia? bukan karena pemain naturalisasi. tapi karena sistem pembinaan yang serius, rapi, dan panjang. sementara kita... lebih sering cari yang instan.",0.0,2025-06-27 06:36:21+00:00
"kalo aturan fiba diterapkan di fifa untuk naturalisasi, mungkin pemain macam ander herrera, pascal gross, inaki williams bisa dinaturalisasi ke timnas indonesia wkwk",0.0,2022-08-09 11:39:01+00:00
"penerimaan pemain keturunan ke timnas jerman juga minim (kasus asamoah), malah fokus naturalisasi pemain asing yang kualitasnya medioker.",0.0,2021-04-02 01:44:09+00:00
"boleh nambahin, kayaknya naturalisasi skrg urgent, soalnya 2 pilar timnas yg punya postur lg masa pemulihan, dan kalo mau ngandalin vincent aja di posisi 5 bakal susah karena pasti kena rotasi. prosper jg lg ada isu gk sedap di timnas",2.0,2023-04-11 13:23:50+00:00
dia tuh bisa naturalisasi case nya kayak ole gitu kah. mukanya bule banget buat timnas indonesia.,0.0,2025-09-07 14:13:20+00:00
"ya, benar. kepala bgn, dadan hindayana, pada 22 maret 2025 bilang timnas sulit menang karena kurang gizi dan banyak pemain dari desa, sesuai laporan dia juga sebut pemain naturalisasi dari belanda bantu tingkatkan performa.",1.0,2025-03-23 10:48:47+00:00
"beda nya mereka itu, di kelompok umur mereka masih kurang, pembinaan pemain muda nya masih kurang, tapi kalo timnas senior nya memang bagus soalnya banyak naturalisasi, mungkin beberapa tahun ke depan mereka bakal down utk timnas seniornya",0.0,2021-10-25 11:07:58+00:00
"ada yang masih ingat dengan jhonny van beukering? ya, dia adalah mantan pemain naturalisasi timnas indonesia. lama tak terdengar, beukering kini menjadi perbincangan. terkait pengakuannya saat ini yang bekerja sebagai satpam di klub striptis.",1.0,2022-06-23 00:00:29+00:00
"naturalisasi menunjukan dia mencintai tanah moyangnya dengan bangga nya , eh ada komentator yg berusaha bikin panggung untuk menghujat kerangka yg mau dibuat untuk timnas indonesia benahi dulu pikiran dan datamu sebelum menghujat bung",2.0,2024-01-20 13:56:50+00:00
"hal baik yang dilakukan dan paling dirasa cuman naturalisasi doang, tapi dia gak banyak ngurusin grassroots atau hal yang lebih penting daripada timnas buat jangka panjang",0.0,2025-11-15 11:59:58+00:00
"cristian gonzales butuh waktu 5 tahun jadi wni tapi ternyata pemain naturalisasi pertama timnas indonesia bukan el loco, melainkan sosok...: cristian gonzales kerap disematkan sebagai sosok pemain naturalisasi pertama timnas indonesia. padahal fatkanya…",1.0,2024-06-17 09:03:18+00:00
"masalahnya, demi national pool yang siap juara, naturalisasi saja kurang. coba buka database fm nya deh. atau minimal rasakan dulu: pemain regen blasteran indonesia-inggris menolak dipanggil timnas indonesia dan lebih pilih menunggu timnas inggris satu kata: mampus.",0.0,2022-10-15 12:37:36+00:00
"kalo timnas bola idn didominasi pemain naturalisasi or keturunan. vibesnya tuh kyk jaman hindia-belanda tau gk, pas ikut pildun '38. lama-lama warlok yg dominan 'mini' gk bakal kepake wkwk",0.0,2021-11-14 16:37:19+00:00
"baru tau ternyata ronaldo udh di naturalisasi dr timnas portugal ke timnas indonesia, rambutnya juga berubah",0.0,2022-01-27 13:59:59+00:00
"jordi amat (rayo vallecano / tim la liga spanyol, ex timnas spanyol u19) - calon pemain naturalisasi timnas sepakbola indonesia. ga bisa bayangin, klo lini pertahanan timnas diisi elkan baggot - sandy walsh - jordi amat - mees hilgers - kevin diks",2.0,2021-11-13 05:57:46+00:00
bacot lu... kayk tau aja bola... warga kita ini semua serba salah nengok timnas gk maju2 salah.. dibnyakin naturalisasi biar maju salah.. noh liat perancis berapa org pemain keturunan nya... gk sibuk masyarakat nya,0.0,2023-07-02 13:14:56+00:00
setuju2 aja klo emang pssi thn dpn mau stop dulu naturalisasi. setidaknya di thn ini udh 3 bahkan lebih (termasuk yg u20 nanti) yg bakal gabung timnas. biar pemain2 ini buktikan dulu kontribusinya di timnas ubah stigma negatif org ttg pemanggilan keturunan. win2 solution.,2.0,2022-09-04 03:31:55+00:00
"bukannya benerin liga jdi standart timnas naturalisasi yg kualitas eropa, malah degradasi kualitas timnas masuk liga jelek",0.0,2025-06-22 04:14:20+00:00
"yhaaa kirain naturalisasi dia untuk timnas, ternyata untuk kepentingan klub lokal lagi wkwkwkwk",0.0,2022-04-12 06:24:57+00:00
taisei marukawa cocok nih di naturalisasi. duet timnas bareng marselino ferdinan,2.0,2021-12-04 13:51:34+00:00
naturalisasi dari timnas persib ke timnas indonesia.,1.0,2025-05-26 11:02:41+00:00
push rank timnas tiap fifa match day menambah naturalisasi utk jangka pendek mengakomodir pemain yg mau abroad merubah sistem liga seperti mls dan fokus entertaint oriented memberikan reward kepada asprov yg berhasil menyelenggarakan kompetisi ku secara rutin,2.0,2023-02-15 10:10:15+00:00
keburu umur 30+ baru bisa bela timnas kok pemain naturalisasi indo tua2 wkwk,0.0,2021-09-18 07:55:57+00:00
"kelassss..witann.. awal2 2 kubu msh grogi. lini tengah dikuasai timnas, transisi baik, passing2 progress nya baik, chemistry smakin terbentuk. baru pemain naturalisasi korea yg kliatan dri singa. taktik sty msh tepat. timnasday indonesiaaa !!!!!",2.0,2021-12-22 13:33:01+00:00
"bang terus bgimana kelanjutan dari proses naturalisasi 3 pemain keturunan indonesia dr belanda itu : justin hubner, ivan jenner, dan sturick, apakah dihentikan atau dilanjutkan? kami mohon utk dilanjutkan saja, utk timnas senior di piala asia? kasihan mereka?",2.0,2023-04-10 04:54:01+00:00
"timnas negara kuat aja masih pake naturalisasi, sedangkan di belahan dunia lain masih ada timnas peringkat 149 dunia yang menolak naturalisasi, kurang belagu apa negara ituu wkwk pantes ga maju2",0.0,2023-04-11 12:38:40+00:00
"aku pemain ke 17.. aku universal anti rasis, jadi kami dukung naturalisasi dan normalisasi pemilu aman adalah kemenangan indonesia, timnas menang adalah kemenangan indonesia selamat merayakan 17 ramadhan",2.0,2024-03-27 21:15:46+00:00
rohit sudah pernah bela timnasnya bang..percuma naturalisasi kalo gak tembus timnas indonesia.,0.0,2022-08-14 16:48:49+00:00
tolong di baca yaaa para mbak2 mas2 penyembahh naturalisasi timnas sepakbola pria. kalau ada berita gini sepi beda kalau akun ava presiden korut ngetwt membanggakan tentang timnas sepakbola. mirissss :(,0.0,2025-06-11 08:56:36+00:00
sudah yg kesekian kalinya naturalisasi pemain timnas tp kejuaraan yg di ikuti blm juga dpt diraih naturalisasibukansolusi,0.0,2022-04-19 14:05:08+00:00
"gabisa di stop,kalo misal pemainnya itu udh lebih dari 5 tahun. dia berhak mengajukan ke kemenkumham, lagian naturalisasi nggak selalu untuk timnas. naturalisasi untuk kemudahan pemain kalo mengurus ini itu di negara ini",1.0,2021-07-05 04:18:35+00:00
"harusnya jersey timnas kita hari ini, terinspirasi skuad naturalisasi 1938",1.0,2024-03-21 14:40:20+00:00
"netizen otak dungu bung towel pengen pssi membina pemain usia muda, ssli indonesia bukan cuma naturalisasi doank, ank tk pun juga bisa jadi pelatih timnas kalo isi timnas orang2 eropa semua",0.0,2024-12-22 04:02:33+00:00
itu fredi samba pemaen timnas naturalisasi dari rio de janeiro ya?,1.0,2022-08-18 18:37:38+00:00
"pas adu penalti, terlihat wajah asli para pemain timnas indonesia yang naturalisasi, ternyata.... wajah wajah mereka natural indonesia asli nggak pake polesan, jadi saya nggak ragu, bahwa jiwa nasionalismenya pun pasti indonesia. tetap semangat dan go to be legend",2.0,2024-04-26 02:53:10+00:00
"dari ignya pak ha, “menatap harapan bersama netizen timnas (naturalisasi please )” si bapak mungkin berharap dari joe biden buat menemukan para pemain ncaa buat timnas putri",0.0,2022-06-21 00:53:38+00:00
"emang dia janji ngasih piala? dan mulai kapan pemain naturalisasi hadir? dan berapa tahun sty yang aktif melatih timnas? menurut gua wajar, sty emang di kontrak sebagai pelatih, tetapi jobdesk nya bukan pelatih lagi dengan kondisi sepak bola indonesia saat ini",0.0,2024-02-20 16:45:43+00:00
"gua udah liat komentar utuh dia. overall, pernyataan dia walaupun agak ngeledek, tapi ada benernya. naturalisasi itu wajar, umum dan dilakukan banyak negara. yang ga wajar, memperlakukan timnas kayak klub. pemain2 naturalisasi diincer kayak bursa transfer.",0.0,2025-03-25 02:23:02+00:00
naturalisasi hanya strategi sty menambal kekurangan timnas garuda. toh ada indonesia dalam darah mereka. dari tahun ke tahun pemain dan timnas jadi kambing hitam. saat ini alasan itu tidak dapat diterima. indonesia harus lolos piala dunia 2026! kitagaruda,2.0,2025-09-15 00:46:09+00:00
sepakbola indonesia tapi menurut saya pemain darah keturunan indonesia dan pemain uda di naturalisasi dan pemain lokal di satukan di timnas indonesia pasti timnas indonesia sangat mengerikan di level timnas u16 dan timnas u-19 dan timnas u23 dan timnas senior pasti timnas indones,2.0,2021-07-03 11:25:34+00:00
"pssi harusnya bikin program sekolah atlet sepak bola yg berbakat dan prestasi ke akademi² luar negeri, utama eropa. dari pada pakai pemain naturalisasi. ke belanda, jerman, inggris, prancis. mulai dari usia 12thn. mereka ini yg dipersiapkan jadi timnas.",2.0,2023-11-22 11:07:09+00:00
kapan naturalisasi pemain play makers buat timnas pk timnas butuh 2 pemain yg bisa ngatur permainan dan operan2 di depan..,2.0,2024-10-19 03:37:11+00:00
bukti pemain naturalisasi yg benar benar cinta indonesia saat timnas menang mereka terlihat saaaangat gembira natural sekali kegembiraan mereka maaf ya towel kebanggaan kami menang,2.0,2024-04-26 01:45:25+00:00
naturalisasi buat pemain timnas aja mas,2.0,2022-08-26 01:18:47+00:00
kalo kata sty ga ada yg layak cm asnawi doang yg berhak di timnas cm peman naturalisasi,0.0,2023-07-06 12:15:35+00:00
"1 pemain naturalisasi di klub luar 'dijemput' sty dan izin ke club. 9 pemain lokal (5 diantaranya main reguler) diambil ikut timnas tanpa ada komunikasi dengan pelatih kepala dan club, di ajak zoom yang join cuma assisten. sty dan penyepongnya sama² sombong.",0.0,2023-02-11 17:17:20+00:00
"bosan dgn narasi asli pribumi. siapapun boleh secara konstitusi. negara sudah diatur undang2. jgn bodoh. apakah ahok jg dibenci krn cina? menurut anda? sama halnya pemain timnas bola yg naturalisasi, apakah harus di olok2?",0.0,2022-10-28 10:51:44+00:00
"menurut uu kewarganegaraan indonesia, syarat naturalisasi wni antara lain harus bisa berbahasa indonesia, dan sudah tinggal di indonesia selama 5 tahun berturut-turut atau 19 tahun tidak berturut-turut. dua syarat ini tidak dipenuhi oleh para pemain naturalisasi timnas indonesia. syarat2 tsb memang bisa dikecualikan, yaitu melalui naturalisasi istimewa yg diberikan oleh presiden karena dianggap berjasa besar bagi negara indonesia. tetapi itu pun tidak dipenuhi mereka. jadi, sesungguhnya naturalisasi mereka tidak sah secara hukum. motivasinya pun hanya semata-mata demi mereka bisa bermain bola atas nama indonesia dan demi uang.",0.0,2025-03-21 23:17:32+00:00
"padahal kalau hasil pertandingan pelatih tersebut jelek karena pemain intinya di panggil timnas dan kemudian pelatih tersebut di pecat, palingan dan gg bakal ngapa2in. emang udah bener sih klow di indo gg usah ada naturalisasi dan pelatih asing.",0.0,2023-08-15 18:54:13+00:00
"mungkin di korsel naturalisasi dianggap tabu, di timnas korsel mana ada pemain naturalisasi. hal itu mungkin terbawa ke pribadi sty, buktinya skuad timnas 100% lokal. makanya sty 1,5 tahun melatih gak minta naturalisasi pemain ke pssi.",1.0,2021-06-10 09:45:35+00:00
"bahkan putri malu (mimosa pudica) yang banyak tumbuh liar di pinggiran jalan itu pun, adalah hasil introduksi. tumbuhan dari amerika tengah dan amerika selatan. setidaknya sudah ada di jawa di akhir abad 19. sebelum naturalisasi (timnas), sudah ada naturalisasi (tumbuhan).",1.0,2025-06-24 09:30:40+00:00
di timnas indonesia saat ini ada pemain naturalisasi ya bang?,1.0,2024-03-28 07:57:52+00:00
"pelatih sudah kualitas tinggi, ada pemain naturalisasi, tapi timnas tetap gak juara. sebenarnya, salahnya di mana sih?",0.0,2022-05-19 12:14:31+00:00
"kalo udah wni mah mau di timnas atau klub ya status nya sama, sama sama wni! bukan naturalisasi lagi..",2.0,2023-04-10 16:33:23+00:00
"dimana-mana juga harus percaya proses, gua dukung banget naturalisasi keturunan, tp dengan lo ngetawain soal percaya proses tuh geli banget. dikira pemain eropa main buat timnas indonesia juga gabakal proses gitu? bakal tune in gitu aja sama cuaca, strategi dan lingkungan asia?",0.0,2021-06-08 21:03:08+00:00
"boleh naturalisasi mbappe atau minimal kolo muani gak, bung macron? atau zidane deh ngelatih timnas",0.0,2025-05-28 13:31:19+00:00
klo naturalisasi hasil liga indo yah sama aja pak. yang butuh diubah di timnas bukan pemain tapi mentalitas. sepakbola udah berubah ga bisa lagi andelin mentalitas main fisik kaya dulu.,0.0,2021-07-03 13:33:15+00:00
"pelatih tarkam gak mampu nyumbang 3 pemainnya utk kepentingan timnas indonesia, padahal masih punya 23 pemainnya apa timnas indonesia perlu panggil pemain naturalisasi..? barito putera ratu tisha erick thohir shin tae-yong kitagaruda",0.0,2024-02-21 11:59:01+00:00
kira2 yg naturalisasi di timnas siapa ya? emang naturalisasi itu apa? kira2 marc klok atau elkan termasuk naturalisasi?,1.0,2023-08-17 11:21:30+00:00
"menurut gue, komposisi pemain timnas skrg tuh makin bagus: ada diaspora, ada pemain abroad, ada yg performa bagus di liga lokal yg dipanggil, pemain2 muda cukup dominan di skuad. suka heran aja sm yg dikit2 teriak naturalisasi gini. dikira 23 pemain naturalisasi semua kali.",2.0,2023-09-06 07:25:00+00:00
tijjani reijnders kalo waktu itu jadi di naturalisasi setelah pindah ke milan jadi grade s pasti di timnas indonesia,2.0,2023-07-15 12:46:00+00:00
"setidaknya jgn terlalu banyak jg utk naturalisasi, pemain2 muda asli indonesia yg bagus jg banyak, seperti egy,witan,asnawi,bagus kahfi,brylian,david maulana, kalo bisa sih 2-4 pemain naturalisasi aja yg sesuai dgn kebutuhan timnas",2.0,2021-06-14 13:05:56+00:00
"yg niat pengen naturalisasi biar bisa timnas berprestasi dpersulit dgn alibi pribumi lbh baik, nah yg pribumi sdh dplih malah indisipliner. jgnkan main ngegym aja pada loyo",0.0,2021-06-20 13:52:56+00:00
jepang gasak timnas indonesia yang didominasi anak anak naturalisasi dengan pelatih kebanggaan si erick thohir dengan skore telak 6 -0 skore kekalahan terbesar yang diperolehnya setelah 5-0 didepak australia.skore sebesar itu sepertinya langka di saat timnas diasuh sty..,0.0,2025-06-10 13:02:59+00:00
gini logikanya: pemain naturalisasi ini di negaranya ga layak masuk timnas mereka krn kualitas mereka jauh di bawah standar. nah apa mungkin pemain bola dgn kualitas seperti ini bisa bawa timnas indonesia ke piala dunia? bahkan jika pep guardiola pun jadi pelatih ga akan bisa.,0.0,2025-10-22 05:55:55+00:00
"udah wni mah wni aja gausah dipilah lagi, kenapa baru pd skrg rewel? dulu juga banyak ampasan tbtb naturalisasi tbtb timnas pd diem",0.0,2023-11-14 16:47:56+00:00
"sulit mas netizen kita dikasih penjelasan detail gini. lebih suka pukul rata lalu loncat ke kesimpulan klo naturalisasi yg g ada efeknya. padahal gonzales di aff '10, lilipaly aff '16, beto di ag terbukti bs angkat permainan timnas. pokoknya g juara = naturalisasi gagal.",0.0,2022-07-02 02:31:04+00:00
"kalo 3 naturalisasi gabung + yang abroad eropa n asia di ijinkan oleh klubnya yang artinya full skuad terbaik timnas , saya optimis. . tapi kalo pake full lokal pride ya optimis gak optimis. wkwk",2.0,2022-08-30 08:16:49+00:00
"tijani emang nolak, ragnar pengen skuad timnas semuanya main di eropa baru mau naturalisasi, emil bapaknya yg nolak, hilgers masalah di dwi kewarganegaraan dan mungkin setelah melihat pemain naturalisasi lainnya di eropa mereka merubah keputusannya, yg lain gk ada masalah apa2.",1.0,2023-08-05 06:46:31+00:00
"appi emang kocak, protes liga 2 gak usah pemain asing.. lihat tuh timnas indonesia, berapa banyak pemain keturunan yang masuk radar untuk di naturalisasi dan langsung masuk skuad.",0.0,2023-07-19 00:18:06+00:00
timnas sekarang kan isinya pemaen naturalisasi! goblok!,0.0,2025-03-22 08:58:56+00:00
"sandy walsh dan kevin diks ini ingin jadi wni dan perkuat timnas, usia mereka belum 30, performa di kompetisi eropa lagi gacor, tapi kenapa gak jadi prioritas buat di naturalisasi ya? apa mau nunggu mereka umur 35+ dulu?",0.0,2021-08-22 05:04:19+00:00
"meski endingnya awikwok demi alpart, kita musti mengakui awal mula euforia terhadap timnas indonesia ya dari sini. apalagi ada faktor naturalisasi chrisgon dan bachdim bule ternyata orang indo bikin naiknya antusias masyarakat umum terhadap timnas, ga cuma pecinta bola lokal",2.0,2024-11-26 12:57:15+00:00
bapak ga liat dokumen naturalisasi ditahan sm dept bapak ? nyata didepan mata timnas mau dibantai,0.0,2022-04-25 22:12:50+00:00
"ya padahal udah ada si best player senior hasil naturalisasi, dia ngapain aja? kalo gue jadi rio fahmi sih ga bakal down, lagian yang bully juga bukan supporter timnas indonesia, tapi supporter timnas myanmar.",0.0,2022-05-07 03:28:37+00:00
"tolong ya itu timnas yg naturalisasi jgn di suruh joget tiktok, pas elkan dulu kesel bgt di eropa gaada begitu. mana gaada privasi",0.0,2024-04-29 01:51:06+00:00
"apresiasi atas policy pak jadikan sbg menpora. buktikan kompetensimu rik utk timnas garuda olga lainnya berjaya di level dunia atau anda hny ahli : 1. naturalisasi, menang pun tdk. 2. bagi2 jabatan komisaris di bumn. 3. foto anda di layar atm bank bumn.",0.0,2025-09-17 11:55:08+00:00
"nonton timnas u17 main, gw jadi ngerti kenapa naturalisasi di senior semuanya di lini belakang.. masalah banget emng ini di kita. gwijangge gw pikir oke mainnya, ternyata lobangnya di dia.",0.0,2023-11-16 14:17:09+00:00
sepak bola indonesia tidak akan maju selama: 1. wasite buluk 2. gelat gelut wae 3. supporter do padu 4. supporter kencing sembarangan di stadion 5. klébété ra paham offside 6. pssi masih kayak gitu 7. kalah ngamuk 8. stres naturalisasi 9. tambahono dewe sakterusé...jik akeh,0.0,2022-03-08 02:19:09+00:00
"knp naturalisasi timnas idn, sukses dibanding mas? ya krn fakta diaspora kt di dunia sgt byk dibanding mas. jd tinggal menjalankan ketentuan yg sdh dibuat fifa, secara jujur transparan. nah sptnya mas, tdk menjalankan naturalisasi ini secara jujur transparan",1.0,2025-09-28 04:42:05+00:00
tembus rank 100 fifa bukan target dipaksakan tapi disiapkan naturalisasi mulai dari timnas u-17: feike muller eizar jacob lionel de troy floris de pagter noha pohan jona gaselink azadin ayoub deston hoop nicholas timnas indonesia,2.0,2025-10-29 05:54:20+00:00
"yth presiden kami bapak mohon dengan sangat pak, proses naturalisasi pemain sepak bola shayne pattinama dipercepat agar bisa membela timnas indonesia di piala aff sebelumnya terima kasih bapak presiden",2.0,2022-12-06 11:41:15+00:00
gak heran kalau dari tv si paling beda ini liat aja kalau bikin acara diskusi tentang timnas yg diundang pasti pundit yg selalu bikin rusuh. waktu afc u-23 kemarin pas lagi rame-ramenya nih tv beberapa kali bikin acara bahas timnas tapi yg isu yg diangkat cuma naturalisasi wkwkwk,0.0,2024-11-22 14:27:37+00:00
"nah gini dong, jangan dkit2 naturalisasi. bakat sendiri harus diutamakan. plt menpora ri muhadjir effendy menegaskan bahwa naturalisasi merupakan jalan terakhir dalam memperkuat timnas.",2.0,2023-03-21 13:24:23+00:00
emang susah ya? 4 pemain asing + 1 naturalisasi? si ijo malah gak ada 1 asingnya + irianto lagi ke timnas + kiper cadangan ketiga,0.0,2021-10-26 17:51:32+00:00
"entah kenapa udh ga peduli lg sama sepakbola indo, pemain timnas nya udh naturalisasi masih aja ga bs menang2 di region asia tenggara",0.0,2021-06-07 09:46:38+00:00
"tapi bener emang paling gacor striker naturalisasi ya beliau, umur sudah masuk masa pensiun aja masih oke kok maen di timnas maupun liga indonesia. dan beneran cinta indonesia",2.0,2022-04-22 12:28:48+00:00
"tapi fakta, asal bisa lari kenceng, main ngotot, bisa gocek dikit auto dianggep jago wkwkwk makanya pemain lokal kalah saing kalo sama pemain luar, di timnas juga kegusur ama pemain keturunan/naturalisasi wkwkwkw",0.0,2023-07-14 19:39:30+00:00
"jadi menurut saya inti kesimpulan nya, bukan memperbanyak terus naturalisasi pemain luar negeri, tetapi merekrut pelatih top dunia utk mendampingi melatih mereka sejak usia u16, u19, u23 utk timnas indonesia, niscaya akan banyak trophy diangkat..",2.0,2023-08-22 17:25:56+00:00
"kalau proses 4 pemain naturalisasi sukses, bukan tdk mungkin pemain2 keturunan indonesia yg main di top tier liga eropa akan tertarik juga untuk memperkuat timnas indonesia, nama2 sprti ragnar oeratmangoen emil mulyadi.",2.0,2021-11-23 14:33:24+00:00
omw ngemute fans2 timnas yg ngotak2in naturalisasi dan lokal. u guys can piss tf off...,0.0,2024-12-22 05:39:57+00:00
"yang keren, pak punya strategi yg bagus krn dngn adanya pembinaan atlit dari daerah2 utk timnas dpt mengurangi ketergantungan pada naturalisasi. era baru pssi bersihberprestasi",2.0,2023-02-19 07:00:00+00:00
timnas.. penyerang muda nasional itu langka.. masa mau ngandelin pemain naturalisasi terus... itupun lewat masa keemasan,0.0,2021-01-08 06:03:02+00:00
"nanya deh bang,leon ini pemain naturalisasi yaa? kok baru joint thn 2019 with timnas volley polska?",1.0,2021-07-24 12:30:51+00:00
cocok. makin banyak pemain naturalisasi di timnas pssi. cabor lain? yntkts.,1.0,2025-09-18 03:51:41+00:00
"kedalaman skuad timnas indonesia sekarang lebih baik daripada 2017, dengan tambahan pemain naturalisasi seperti emil audero, dean james, dan joey pelupessy, plus talenta muda seperti ragnar oratmangoen dan marselino ferdinan. ini beri opsi lebih banyak di berbagai posisi. soal milla, performanya dulu campur aduk (1,33 poin/laga), tapi dengan skuad lebih kuat, dia bisa lebih baik jika diberi waktu. tapi sulit prediksi pasti, tergantung adaptasi. kamu pikir gimana?",2.0,2025-10-13 01:30:48+00:00
yang harus di pecat sebenernya ya ini! selain naturalisasi gak ada upaya lain yang dilakuin dia buat ngebagusin sepak bola indonesia! pecat bapak naturalisasi indonesia erick tohir,0.0,2025-03-20 17:34:39+00:00
"iya gakpapa wkwk justru semakin banyak supporter semakin bagus dong, btw pemain naturalisasi itu warga negara asing yg merubah statusnya jadi wni biar bisa main di timnas",1.0,2021-12-25 16:24:55+00:00
"4 asing, 2 naturalisasi, lokalnya hampir semua pemain berlabel timnas semua. tapi kgak ada variasi strategi. pak dirman kandangin aja dah dihotel, suruh fp susun strategi, sapa tau hoki dia. persijaday",0.0,2021-04-15 16:02:55+00:00
"bapak teralau pokus sama naturalisasi di timnas indonesia ... sampai sampai di pertamina pertalite dinaturalisasi jadi pertamax bapak kaga tahu.... kaga tahu apa emang kaga tahu pak... sok iye sih rangkap rangkap jabatan, kaya kerja udah bener ajah... indonesiagelap",0.0,2025-02-26 01:47:30+00:00
dia itu jatohnya naturalisasi apa ketururnan sih bang? soalnya kan kaya jepang tuh kalo gasalah timnas futsalnya ada kiper asing asal eropa atau amerika latin kalo gasalah deh,1.0,2022-04-05 12:42:58+00:00
"ini pemain kayaknya sudah niat banget main buat timnas indonesia, dan dia juga main di kompetisi top eropa, lalu apa yang jadi kendala pssi sehingga tidak 'gercep' buat bantu naturalisasi sandy walsh ya?",0.0,2021-03-26 02:19:49+00:00
