id,clean_text,createdAt,type
1806518114081021967,"profil jens raven, pemain naturalisasi timnas u-19 resmi jadi wni",2024-06-28 02:40:56+00:00,information
1803042484467167564,"terkait kabar naturalisasi kevin diks dan ole romeny, begini jawaban pssi.",2024-06-18 12:30:01+00:00,information
1803465273602875888,"menpora ri, dito ariotedjo ditanya mengenai perkembangan rencana naturalisasi kevin diks dan ole romeny. dito menyebut proses naturalisasi itu masih ada di pssi.",2024-06-19 16:30:02+00:00,information
1805858534376227114,pssi komentari biaya mahal sidang maarten paes dan update pemain naturalisasi di timnas indonesia selengkapnya,2024-06-26 07:00:00+00:00,information
1801417633096732680,"pemain timnas senior keturunan yng tidak melalui proses naturalisasi cuma 2 pemain, irfan bachdim dan elkan baggott. konten inews tidak ada yng salah. jadi kesimpulannya lu lawak",2024-06-14 00:53:27+00:00,information
1803509077533925660,"3 pemain naturalisasi yang pindah klub setelah resmi gabung timnas indonesia, nomor 1 tinggalkan liga belanda",2024-06-19 19:24:06+00:00,information
1803702738439790856,"salah, pssi naturalisasi bek timnas belanda virgil van dijk",2024-06-20 08:13:38+00:00,information
1806348530027725035,"resmi! jens raven striker muda naturalisasi baru timnas indonesia dikenalkan pssi, siap bela garuda! lewat",2024-06-27 15:27:04+00:00,information
1801556372439384248,program naturalisasi bukti: pelatih klub liga gak mampu melatih dan menghasilkan pemain lokal level afc utk kepentingan timnas indonesia kitagaruda pssi ratu tisha erick thohir tabloid bola update score bola,2024-06-14 10:04:45+00:00,information
1806633610910597269,bobroknya kualitas: .kompetisi liga sepakbola .pelatih klub liga .aturan kuota 5 dan 8 pemain asing .pengurus pssi bisa dilihat dari komen media chn: kalo gak ada pemain naturalisasi mah gampang ratu tisha erick thohir timnas indonesia kitagaruda,2024-06-28 10:19:53+00:00,information
1806556365210656947,"jens raven resmi berstatus wni, jadi amunisi tambahan lini serang timnas indonesia jensraven naturalisasi wni amunisi lini timnasindonesia beritanasional jumat",2024-06-28 05:12:56+00:00,information
1805567460961403286,[breaking news ] cole palmer memilih untuk bergabung dengan timnas indonesia untuk kualifikasi piala dunia ronde ke-3 nanti dikarenakan tak kunjung dimainkan oleh southgatel pada ajang euro 2024. proses naturalisasi cole palmer akan segera diproses oleh pssi.,2024-06-25 11:43:23+00:00,information
1806542980276519191,jens raven pemain naturalisasi timnas indonesia resmi jadi wni,2024-06-28 04:19:45+00:00,information
1805466145585041890,"ketua umum pssi, erick thohir, menentang keras adanya pemain titipan di timnas indonesia. . . . support by apple88 [gamesl()t autocuan]: apple88 apple88sportsnews pssi maurozijlstra timnasindonesia naturalisasi",2024-06-25 05:00:47+00:00,information
1849300308452929845,"media belanda, voetbal primeur, membeberkan ada dua pemain timnas belanda u-21, ryan flamingo dan million manhoef yang berpotensi dinaturalisasi untuk perkuat timnas indonesia. ryanflamingo millionmanhoef timnasindonesia naturalisasi wni belandau21 infobola beritabola",2024-10-24 04:02:06+00:00,information
1851670933251199198,"pssi beri kabar baik buat timnas indonesia jelang kualifikasi piala dunia 2026, bahrain bisa makin kesal bertemu garuda: anggota komite eksekutif pssi, arya sinulingga sampaikan kabar baik buat timnas indonesia perihal pemain naturalisasi baru jelang…",2024-10-30 17:02:07+00:00,information
1849738104850219149,"kevin diks tak bisa debut november 2024, proses naturalisasi mepet pendaftaran pemain timnas indonesia ke afc : proses naturalisasi kevin diks ternyata terlalu mepet dengan pendaftaran pemain timnas indonesia ke afc.",2024-10-25 09:01:45+00:00,information
1849813974440870389,pssi ungkap proses 3 calon pemain naturalisasi timnas indonesia u-20: kabar terkini mengenai proses tiga calon pemain naturalisasi timnas indonesia u-20.,2024-10-25 14:03:14+00:00,information
1848671700243935465,kevin diks dalam bio instagramnya telah menambahkan timnas indonesia. semoga proses naturalisasi nya cepat lancar agar bisa bermain melawan jepang arab saudi november nanti.,2024-10-22 10:24:14+00:00,information
1848907374553428104,"kiper asing persib pamer ketenaran ke denmark, beri saran pada kevin diks yang segera gabung timnas indonesia: kevin ray mendoza bahkan memberikan saran bagi calon pemain timnas indonesia, kevin diks yang tengah menjalani proses naturalisasi.",2024-10-23 02:00:43+00:00,information
1848274098910330885,"pssi angkat bicara soal kabar proses naturalisasi kevin diks, shin tae-yong dijamin full senyum jelang laga timnas indonesia di kualifikasi piala dunia: sekjen pssi, yunus nusi membagikan informasi terbaru soal proses naturalisasi kevin diks jelang…",2024-10-21 08:04:19+00:00,information
1848092480270700752,"prabowo-gibran resmi dilantik, 3 pemain keturunan ini bakal dinaturalisasi untuk gabung timnas indonesia, mereka adalah...: di awal masa pemerintahan prabowo dan gibran, mereka akan dihadapkan dengan proses naturalisasi tiga pemain keturunan ini, agar…",2024-10-20 20:02:37+00:00,information
1847079358902710278,"5 tanda kevin diks segera jalani proses naturalisasi untuk perkuat timnas indonesia, nomor 1 bikin heboh! a thread",2024-10-18 00:56:50+00:00,information
1851258974173372755,"ketum pssi, erick thohir mengatakan saat ini sudah mulai banyak pemain keturunan yang tertarik untuk membela timnas indonesia. erick berharap komisi x dpr ri dapat memberikan dukungan untuk memperlancar proses naturalisasi. erickthohir pssi timnasindonesia naturalisasi dpr",2024-10-29 13:45:08+00:00,information
1847639508499697835,"dapat suntikan tenaga baru, dua pemain asal belanda berdarah indonesia ini siap jalani proses naturalisasi, ketua umum pssi perkenalkan...: setelah kevin diks dikabarkan segera menjalani proses naturalisasi, kali ini ketua umum pssi, erick thohir kembali…",2024-10-19 14:02:40+00:00,information
1851187219739857230,"demi percepat naturalisasi pemain timnas indonesia, erick thohir minta dukungan komisi x dpr",2024-10-29 09:00:01+00:00,information
1848604119201947965,"menpora dito ariotedjo bergerak cepat dalam mengurus berkas naturalisasi kevin diks, calon pemain naturalisasi untuk timnas indonesia yang diusulkan oleh pssi.",2024-10-22 05:55:42+00:00,information
1846887167081304364,"pelatih timnas indonesia, shin tae-yong, berharap proses naturalisasi kevin diks dapat segera diselesaikan agar pemain keturunan tersebut bisa memperk...",2024-10-17 12:13:08+00:00,information
1847835706305237308,"pemain keturunan indonesia, pascal struijk beri kode dirinya siap memperkuat timnas indonesia. pascalstruijk timnasindonesia naturalisasi wni leedsunited infobola beritabola bolaindonesia turunminum",2024-10-20 03:02:18+00:00,information
1851168971795677202,"jakarta, 29 oktober 2024 – ketua umum pssi, erick thohir, mengabarkan bahwa minat para pemain keturunan untuk bergabung dengan timnas indonesia semakin meningkat. erick menyatakan bahwa dukungan komisi x dpr ri sangat diperlukan agar proses naturalisasi pemain dapat berjalan lancar, sehingga pemain diaspora bisa memperkuat timnas di berbagai kategori. ""saya minta dukungan dari komisi x. banyak diaspora kita ingin bergabung,"" kata erick saat ditemui di jakarta. ia menambahkan, beberapa pemain seperti bintang tim nasional wanita dan kevin diks sudah mengajukan surat permohonan untuk menjadi warga negara indonesia (wni). surat tersebut juga telah diteruskan oleh menteri pemuda dan olahraga kepada kemenkumham. erick berharap proses naturalisasi bisa berjalan sesuai target, terutama untuk menambah kekuatan timnas u-20, tim wanita, dan senior. hal ini penting mengingat persiapan tim untuk berbagai turnamen yang berlangsung pada februari dan maret tahun depan. editor : trio kurniadi sumber : gsio",2024-10-29 07:47:30+00:00,information
1850738172109697509,"pssi tengah mempercepat proses naturalisasi dion markx dan tim geypens agar bisa memperkuat timnas indonesia u-20 di piala asia u-20 2025. sekjen pssi, yunus nusi, menyampaikan bahwa keduanya diproyeksikan siap bergabung sebelum turnamen dimulai, dengan target memperkuat sektor penting dalam tim. meski begitu, pengumuman resmi akan menunggu kesepakatan final dengan ketua umum pssi, erick thohir. seperti pola sebelumnya, naturalisasi pemain akan disahkan setelah kedua pemain secara simbolis berjabat tangan dengan erick thohir, memastikan komitmen dan kesiapan mereka bermain untuk indonesia. “kami pastikan setelah pertemuan dengan ketua umum, semua akan diumumkan resmi,” kata yunus. kehadiran kedua pemain ini diharapkan bisa meningkatkan performa tim muda indonesia dalam bersaing di pentas asia. editor : cinndy sumber : kumparan",2024-10-28 03:15:39+00:00,information
1850859993933009030,"sekjend pssi, yunus nusi mengungkapkan perkembangan proses naturalisasi dion markx dan tim geypens untuk membela timnas indonesia u-20. timgeypens dionmarkx yunusnusi timnasindonesia timnasu20 naturalisasi wni pialaasiau202025 infobola beritabola bolaindonesia",2024-10-28 11:19:44+00:00,information
1850439029474631785,"pemain keturunan indonesia, pascal struijk menegaskan dirinya mempertimbangkan untuk membela timnas indonesia. namun ia lebih memperioritaskan tawaran ke timnas belanda. pascalstruijk naturalisasi wni timnasindonesia belanda belgia leedsunited infobola beritabola",2024-10-27 07:26:58+00:00,information
1846416576469520411,"gelandang klub liga primeira porto siap di naturalisasi untuk bela timnas indonesia? ternyata ivan jaime justru menyatakan kalau...: gelandang klub liga liga primeira porto di akan dinaturalisasi untuk bela timnas indonesia? ivan jaime, pemain sepak bola…",2024-10-16 05:03:11+00:00,information
1848771734851535267,pemerintah bersama pssi kejar naturalisasi amunisi baru timnas indonesia jelang lawan jepang,2024-10-22 17:01:44+00:00,information
1846661531960070438,"timnas indonesia kalah 1-2 dari china, pengamat sepakbola minta pssi kebut proses naturalisasi kevin diks",2024-10-16 21:16:33+00:00,information
1847895531244122306,"waketum pssi, ratu tisha menyatakan bahwa program naturalisasi yang dicanangkan untuk timnas indonesia tidak menjadi beban namun malah mendorong sepak bola semakin maju dan berkembang. selengkapnya",2024-10-20 07:00:01+00:00,information
1847519318990606808,hore! naturalisasi kevin diks untuk timnas indonesia sedang diproses,2024-10-19 06:05:05+00:00,information
1850011861556789570,"proses naturalisasi dion markx dan tim geypens, pssi: ditargetkan bela timnas indonesia di piala asia u-20 2025!",2024-10-26 03:09:34+00:00,information
1847907543894679827,"pemain abroad timnas indonesia, mees hilgers dan kevin diks (sedang proses naturalisasi) berburu kemenangan di kompetisi eropa. selengkapnya di youtube golazo boys fctwente fckøbenhavn suwonfc timnasindonesia pssi kitagaruda golazoboys",2024-10-20 07:47:45+00:00,information
1847722462013993466,berita bola singa horor! naturalisasi kevin diks untuk timnas indonesia sedang diproses whatsapp : +62 831-0184-9549 official bola singa,2024-10-19 19:32:18+00:00,information
1849004161746305471,"kevin diksi belum cukup, pssi kebut proses naturalisasi 2 pemain untuk perkuat timnas indonesia lewat timnasindonesia worldcup indonesia",2024-10-23 08:25:19+00:00,information
1850856978941427726,"""timnas indonesia sebenarnya cuma tim lemah tanpa 13 pemain naturalisasi seperti beberapa pertandingan terakhir yang sudah pernah dilaluinya,"" ""itulah yang menyebabkan pssi berhati-hati dalam menyebut target timnas indonesia di turnamen piala aff,"" soha. vn",2024-10-28 11:07:45+00:00,information
1848889789808095432,proses naturalisasi kevin diks tambah kekuatan timnas indonesia di kualifikasi piala dunia 2026 -,2024-10-23 00:50:51+00:00,information
1811365517518840307,resmi: 3 pemain keturunan yang akan jalani proses naturalisasi oleh pssi usai trial dengan timnas indonesia u-20 mereka adalah: - tim geypens (19/fc emmen) - dion markx (19nec nijmegen) - mauresmo hinoke (19/fcdordrecht),2024-07-11 11:42:47+00:00,information
1808770081910108484,ketua umum pssi erick thohir menganggap tidak ada perbedaan antara pemain timnas indonesia lokal dengan naturalisasi. erickthohir naturalisasi diaspora pssi timnasindonesia pemainnaturalisasi,2024-07-04 07:49:27+00:00,information
1811958728201261181,"ketum pssi erick thohir, menyebut saat ini federasi masih membutuhkan 150 pemain untuk memperkuat timnas indonesia. pssi pun membuka kesempatan bagi siapapun pemain yang ingin membela timnas indonesia erickthohir pssi timnasindonesia naturalisasi abroad diaspora infobola",2024-07-13 03:00:00+00:00,information
1813863298187792406,"shin tae-yong full senyum, semua striker eropa milik timnas indonesia resmi pecah telur di skuad garuda: pelatih shin tae-yong bisa tersenyum lebar lantaran para striker naturalisasi dari kompetisi eropa milik skuad garuda sudah catatkan gol buat timnas…",2024-07-18 09:08:04+00:00,information
1811673161077076224,"striker naturalisasi timnas indonesia bikin pengumuman penting jelang dimulainya liga 1 2024/2025: striker veteran ilija spasojevic resmi meninggalkan bali united menjelang dimulainya liga 1 2024/2025, mengakhiri pengabdian setelah enam setengah tahun.",2024-07-12 08:05:15+00:00,information
1816670684904620288,"como 1907 gaet pemain keturunan indonesia, diresmikan hari ini: bukan pemain naturalisasi maupun timnas indonesia, como 1907 memilih untuk membawa mantan kiper inter milan, emil audero.",2024-07-26 03:03:38+00:00,information
1813159708381032538,"madura united resmi mengkontrak pemain asing yang memiliki keturunan indonesia, jordy wehrmann. jordy pernah masuk dalam list incaran sty untuk di naturalisasi, namun belum kesampaian. jordy pernah bermain bersama feyenoord. mantan kapten timnas belanda u-17 itu telah promosi",2024-07-16 10:32:16+00:00,information
1812021281396785288,pssi target naturalisasi estella loupatty dan noa leatomu untuk timnas putri indonesia selesai november 2024 tempobola,2024-07-13 07:08:33+00:00,information
1811052540899049883,"breaking news: mauresmo hinoke, tim geypens dan dion markx segera diproses naturalisasi untuk perkuat timnas indonesia u-19!",2024-07-10 14:59:08+00:00,information
1808770084133089694,lebih lanjut erick menyatakan bahwa yang penting dari pemain timnas adalah merah putihnya. erickthohir naturalisasi diaspora pssi timnasindonesia pemainnaturalisasi,2024-07-04 07:49:28+00:00,information
1812042813179121903,"tak hanya timnas putra, pssi juga menyebut naturalisasi dua pemain keturunan untuk timnas putri, estella loupatty dan noa leatomu.",2024-07-13 08:34:07+00:00,information
1810949587474972692,nama daan rots masuk radar naturalisasi pssi untuk isi posisi striker timnas indonesia. berikut profil si pemain gacor rekan mees hilgers.,2024-07-10 08:10:02+00:00,information
1812759108497338843,federasi sepak bola indonesia atau pssi menargetkan dua calon penggawa timnas putri indonesia estella loupatty dan noa leatomu link daftar ada di bio : .id aso99 aso99sports aso99memesport pssi timnasputri timnasindonesia naturalisasi,2024-07-15 08:00:25+00:00,information
1809508579772363013,sebelum tc di luar negeri timnas u-16 butuh 6 pemain naturalisasi dgn kriteria tb ≥ 185 cm utk mampu bersaing di afc u-17 utk posisi: 2 def 3 midf 1 striker fokus: body building sprint ≥ 33 km/jam pssi ratu tisha erick thohir timnas indonesia,2024-07-06 08:43:59+00:00,information
1814880743690059952,"jens raven tak sumbang gol saat timnas indonesia u-19 mengalahkan kamboja di piala aff, sabtu. ini komentar sang pemain naturalisasi. beritaviral madiun jawapos",2024-07-21 04:31:02+00:00,information
1808765470407028937,nova ngiler cuma 3% pemain timnas u-16 asuhannya yg punya potensi sampai ke timnas indonesia senior: rendy r raihan a mathew b lucas r utk afc u-17 timnas u-16 butuh 6 naturalisasi dgn tb ≥ 185 cm: striker 1 def 2 mid 3 ratu tisha erick thohir pssi,2024-07-04 07:31:08+00:00,information
1814483419688251611,masih juga pbalatak sudah dibilang tidak ada lagi sebutan pemain naturalisasi setelah resmi ktp indonesia pssi ratu tisha erick thohir timnas indonesia kitagaruda tabloid bola update score bola bola cnn indonesia detiksport,2024-07-20 02:12:13+00:00,information
1808856174609248374,masih ada waktu 4 bln utk qualifikasi pa u-17 2025 timnas u-16 butuh 6 naturalisasi dgn tb minimal 185 cm: def 2 mid 3 fwd 1 fokus: sprint ≥ 35 km/jam body building teamwork skill kitagaruda ratu tisha erick thohir nova arianto pssi timnas indonesia,2024-07-04 13:31:33+00:00,information
1811606892008857657,naturalisasi untuk timnas u-20 qualifikasi pa u-20 dan pd u-20: jens raven sacha deighton tim henri victor geypen sem peter yvel dion wilhelmus eddy markx hinoke mauresmo johannes pssi ratu tisha erick thohir timnas indonesia kitagaruda tabloid bola,2024-07-12 03:41:55+00:00,information
1813044900549820773,"pernah tolak naturalisasi timnas indonesia, pemain belanda ini resmi gabung madura united",2024-07-16 02:56:03+00:00,information
1811790765057802718,"ungkapan jens raven setelah menjadi wni, ingin bermain totalitas di timnas. surabaya ( – jens raven, pemain naturalisasi timnas indonesia u19 ini menceritakan kabar bahagianya… video naturalisasi timnas via",2024-07-12 15:52:34+00:00,information
1813105039038120354,"menjelang laga piala aff u-19 2024, pemain naturalisasi timnas indonesia u-19, jens raven, menjadi sorotan. baca selengkapnya di: pialaaff timnasindonesia timnasu19 jensraven pemainsepakbola sepakbolaindonesia pssi oktana",2024-07-16 06:55:01+00:00,information
1773471555122794817,"pemain naturalisasi asal belanda di timnas indonesia semakin banyak, knvb pernah bilang kalau itu...: federasi sepak bola belanda (knvb) pernah meminta kepada pssi agar tidak terlalu banyak menaturalisasi pemain keturunan belanda-indonesia untuk…",2024-03-28 22:05:42+00:00,information
1774014594899755197,"pemain bola naturalisasi bisa tingkatkan prestasi timnas pssi, tapi politisi naturalisasi malah bikin kacau negara",2024-03-30 10:03:33+00:00,information
1770247676699062335,"salah satu pr para pemain keturunan adalah soal bahasa. saat ini sudah ada kurang lebih 12 pemain keturunan naturalisasi di skuad timnas indonesia. oleh karena itu, diakui rekannya, sandy walsh yang resmi jadi wni sejak 2022 sudah sering menggunakan bahasa. sebuah utas~",2024-03-20 00:35:10+00:00,information
1773627730178785756,"proses naturalisasi maarten paes sebenarnya diurus bersamaan dengan thom haye dan ragnar oratmangoen. namun, dua nama terakhir sudah mencatatkan debut manis bersama timnas indonesia, adapun maarten paes secepatnya!",2024-03-29 08:26:17+00:00,information
1773728696819655138,"pssi update naturalisasi maarten paes untuk timnas indonesia, dibawa ke pengadilan arbitrasi olahraga",2024-03-29 15:07:30+00:00,information
1773256379354022335,"menyala nihhh, pantesan bek naturalisasi jay idzes salah satu pemain timnas indonesia kagum dengan ernando... terimkasih pak ketum pssi erick thohir garudamendunia bang jay towel sananta bakso hokben",2024-03-28 07:50:41+00:00,information
1772504068147269904,"profil nathan tjoe-a-on, pemain naturalisasi timnas dengan segudang bakat beritasatu news berita",2024-03-26 06:01:16+00:00,information
1773588909206675878,"tak hanya maarten paes, ada lima pemain grade aaa di eropa yang juga masuk radar naturalisasi pssi. timnas dijamin gacor.",2024-03-29 05:52:02+00:00,information
1773293211575824787,"maarten paes, calon kiper timnas indonesia, pernah membuat lionel messi gagal cetak gol. proses naturalisasi kiper muda itu belum selesai.",2024-03-28 10:17:02+00:00,information
1774029476617433398,"mungkin bepe tidak mengikuti detail proses elkan baggott, yg kasusnya serupa irfan bachdim. di artikel hanya sebut gonzales tanpa irfan, pdhl keduanya debut di timnas berbarengan. lalu arnold van der vin sendiri baru resmi wni lewat naturalisasi tahun 1988.",2024-03-30 11:02:41+00:00,information
1773576491143475627,"pssi tambah pemain naturalisasi buat timnas indonesia,ada 3 nama mencuat,1 sudah resmi wni",2024-03-29 05:02:41+00:00,information
1773068106732306604,"sejauh ini, tercatat ada delapan pemain naturalisasi dalam 1 tahun kepemimpinan erick thohir di pssi. kedelapannya pun dinilai punya talenta mumpuni yang bisa mendongkrak kualitas timnas indonesia",2024-03-27 19:22:33+00:00,information
1772896393369370868,"skrg tiap prtandingan pemain indonesia tuh smakin lbih baik ya, ini jga pasti ada pengaruhnya dri ketua pssi yg skrg pak beliau bsa mmbawa era perubahan buat sepak bola indonesia skrg naturalisasikuncikemenangan transformasi timnas indonesia",2024-03-27 08:00:13+00:00,information
1774002235837677673,hoax: berita ronald koeman soroti pemain naturalisasi timnas indonesia dari belanda,2024-03-30 09:14:27+00:00,information
1772975422847791359,legenda sepak bola indonesia puji pssi untuk program naturalisasi pemain,2024-03-27 13:14:15+00:00,information
1860913811018109083,"ketum pssi, erick thohir, angkat bicara soal rencana naturalisasi pemain keturunan lain untuk timnas indonesia. dia menyatakan bahwa fokusnya kini menyelesaikan naturalisasi ole romeny dulu. setelah itu, dia baru memikirkan pemain-pemain tambahan untuk timnas indonesia. sebelumnya, ole romeny sudah datang ke indonesia dan menyempatkan menonton laga timnas indonesia melawan jepang di sugbk. kehadiran pemain itu ke indonesia untuk menjalani tes kesehatan sebagai tahapan sebelum proses naturalisasi. ""sementara kami fokus ke ole lebih dahulu karena kami butuh penyerang. mudah-mudahan proses ole selesai maret,"" kata erick thohir. okezonecom erickthohir oleromeny",2024-11-25 05:10:01+00:00,information
1859525279368216616,"pssi incar naturalisasi bek fc emmen tim geypens untuk perkuat timnas, ini profilnya",2024-11-21 09:12:29+00:00,information
1862410857235587302,shin tae-yong bisa dorong pssi untuk naturalisasi adrian wibowo menjadi wni,2024-11-29 08:18:44+00:00,information
1861237195996299728,"ole romeny telah menyatakan komitmennya untuk memperkuat timnas indonesia usai bertemu erick thohir. namun, berkas naturalisasi calon striker timnas indonesia tersebut ternyata belum sampai di kemenpora.",2024-11-26 02:35:02+00:00,information
1859366367545397362,"menpora dito ariotedjo memberi informasi terbaru mengenai proses naturalisasi calon pemain timnas indonesia, yakni ole romeny. oleromeny timnasindonesia erickthohir",2024-11-20 22:41:02+00:00,information
1860357682756223015,"pssi tunda proses naturalisasi mauro zijlstra, yussa nugraha ungkap penyebabnya",2024-11-23 16:20:10+00:00,information
1862024877802471891,"sindiran media belanda soal naturalisasi timnas indonesia: pemain resmi yang sudah gabung, ikutan bujuk calon nama lainnya",2024-11-28 06:45:00+00:00,information
1857873624268681399,resmi : ole romeny (24/st) dikonfirmasi akan menjalani proses naturalisasi. jika proses naturalisasi berjalan mulus maka mang ole akan berkesempatan tampil di sisa 4 laga timnas indonesia dalam kualifikasi piala dunia 2026 - round 3,2024-11-16 19:49:24+00:00,information
1858110151183757620,ole romeny debut bareng bocil.. - naturalisasi striker oleromeny pssi timnas garuda erickthohir,2024-11-17 11:29:16+00:00,information
1859507037123510487,"seperti diketahui, pssi memang gencar menjalankan program naturalisasi untuk timnas indonesia. namun, sektor depan terutama striker masih menjadi masalah skuad garuda. selengkapnya",2024-11-21 08:00:00+00:00,information
1859192355120881694,"menpora dito update proses naturalisasi ole romeny, ungkap target bela timnas indonesia",2024-11-20 11:09:34+00:00,information
1860278946211987892,dunia sepak bola indonesia sedang memperdebatkan proses naturalisasi ole romeny yang sedang berlangsung.,2024-11-23 11:07:17+00:00,information
1860757367220232361,"pssi fokus selesaikan naturalisasi ole romeny, setelah itu baru cari gelandang baru untuk timnas indonesia baca selengkapnya : lagu303 judibola judionline sbobet oleromeny",2024-11-24 18:48:22+00:00,information
1858342935387132185,ketua umum pssi erick thohir memberikan isyarat segera memproses naturalisasi pemain fc utrecht ole romeny untuk membela timnas indonesia.,2024-11-18 02:54:16+00:00,information
1859317654525272535,"menpora dito i update /i proses naturalisasi ole romeny, ungkap target bela timnas indonesia via",2024-11-20 19:27:27+00:00,information
1782743124969955493,"van beukering proses naturalisasi 10 okt 2010 (27 thn, riedl) sumpah wni 11 okt 2011 (28 thn, wim) debut timnas indonesia vs 14 nov 2012 (29 thn, nil) ada jarak masing2 1 thn, ada ganti pelatih timnas dri proses sd debut. fisik proses vs fisik debut",2024-04-23 12:07:37+00:00,information
1783154069156364612,"knvb semakin panik, lama-lama bibit unggul pemainnya banyak dinaturalisasi timnas indonesia, sekjen knvb, gijs de jong sampai...: kekuatan timnas indonesia kian sempurna seiring dengan program naturalisasi pssi. pasalnya berbagai prestasi terus diukir…",2024-04-24 15:20:34+00:00,information
1783160994409349158,profil dan biodata fardy bachdim yang jadi sosok penting proses naturalisasi timnas indonesia,2024-04-24 15:48:05+00:00,information
1782693240002707525,"program naturalisasi ini di akhir era ketum nh. ketum baru pssi terpilih dah, sebulan jabat langsung cabut program naturalisasi lewat surat keputusan no. skepi/18/jah/viii/2011. alasannya yang baru ingin membentuk timnas yang lebih andal berbasis kompetisi. (cont)",2024-04-23 08:49:23+00:00,information
1783374336981959006,"masuknya timnas indonesia ke 8 besar disebut oleh tomy welly ada peran dari semunya, trmasuk dari pssi, pelatih hingga pemain naturalisasi sepakbolaindonesia syifa coach justin towel ka'bah koci",2024-04-25 05:55:50+00:00,information
1784899319730229592,pssi dan calon pemain naturalisasi timnas indonesia calvin verdonk sama-sama kasih kode,2024-04-29 10:55:34+00:00,information
1783782675708625053,"akhir2 ini mencoba gak peduli sama sepak bola indonesia, baik itu liga atau timnas. karena ngeliat perkembangan yg gak ada progres, ribut soal jersey, liga yg gak jelas lebih fokus ke naturalisasi dibanding proses jangka panjang.",2024-04-26 08:58:25+00:00,information
1839250559951581608,"buat buzzer² pks simak ini yuk biar segaran dikit itu pikiran, jangan hoax aja yg di banyakin rapat soal kebijakan naturalisasi komisi x dpr ri itu sudah di bahas, program naturalisasi ""pun"" cuma jangka pendek dilakukan selama timnas indonesia menjalani kompetisi di kualifikasi piala dunia 2026. fitnah itu kejam kawan, apalagi membenturkan rano karno dengan opini sesat terhadap pecinta sepak bola tanah air. jakartamenyala prakaruntukjakarta ----- baunya komeng pajak putra mulyono",2024-09-26 10:27:59+00:00,information
1839970416909222234,begini komentar komandan korea bambang pacul terhadap program naturalisasi pemain timnas indonesia oleh pssi.,2024-09-28 10:08:27+00:00,information
1840382972626866216,"""tolong jangan salah sangka"" shin tae-yong dan budi sudarsono angkat bicara soal munculnya kritik terhadap pemain naturalisasi di timnas indonesia. timnasindonesia pssi liga1",2024-09-29 13:27:47+00:00,information
1839149635241390568,"berita tentang rano karno menolak naturalisasi pemain timnas adalah hoax ya gaes. selengkapnya di video ini, rano mewakili pdip sangat senang dengan adanya pemain naturalisasi. pemain dari negara yg kompetisinya ketat mau jadi wni itu syukur sekal, ungkapnya. jakartamenyala",2024-09-26 03:46:57+00:00,information
1839093588795470134,kelakuan buzzer pks!!!!narasinya koq seperti menyudutkan bang doel konteknya kan pssi sedang rapat dengan komisi x dpr ri membahas sepak bola indonesia. komisi x mempertanyakan program naturalisasi yang dilakukan pssi. komisi x yang menanyakan bukan secara pribadi ya,2024-09-26 00:04:14+00:00,information
1840170351793451039,"pemain naturalisasi timnas indonesia, ragnar oratmangoen mendapat julukan ""wak haji"" dari fans sepak bola tanah air. ragnar oratmangoen telah menunjukkan kualitasnya sebagai pemain naturalisasi timnas indonesia paling subur. hal ini mengingatkan ragnar oratmangoen berhasil membawa timnas indonesia meraih satu poin saat bertandang ke arab saudi. simak berita selengkapnya hanya di softnews_olahraga newsone cariberitaditvone ragnaroratmangoen timnasgaruda indonesia naturalisasi shintaeyong sty no03",2024-09-28 23:22:55+00:00,information
1839274826307101093,"mees hilgers tokcer lawan manchester united, langsung banjir pujian setelah sukses 'kantongi' striker anyar red devils: bek fc twente yang tengah dalam proses naturalisasi menjadi wni agar bisa membela timnas indonesia, mees hilgers tampil apik saat…",2024-09-26 12:04:25+00:00,information
1839439961596276958,"kejutan! pssi bocorkan petunjuk pemain naturalisasi baru untuk timnas indonesia setelah mees hilgers dan eliano reijnders: anggota exco pssi, arya sinulingga, memberikan petunjuk soal pemain naturalisasi baru untuk timnas indonesia.",2024-09-26 23:00:36+00:00,information
1839096844527485415,"heran aku tu ama buzzer pks, mereka tu bodo atau males baca ya ? baca judul langsung sebar fitnah pada bang rano karno. diskusi bagus soal naturalisasi yang dibahas bersama komisi x dpr-ri eh diplintir, kalian tu keterlaluan.",2024-09-26 00:17:11+00:00,information
1838867708634599492,"ramai polemik naturalisasi, pssi akhirnya bongkar hubungan pemain timnas indonesia lokal dengan diaspora, mereka itu...: pssi akhirnya berani bongkar hubungan sebenarnya antara para pemain timnas indonesia di tengah polemik naturalisasi.",2024-09-25 09:06:40+00:00,information
1837375149760548957,"ketua umum pssi, erick thohir, memberikan penjelasan mengenai program naturalisasi pemain untuk timnas indonesia dalam konferensi pers di direktorat jenderal imigrasi kemenkumham.",2024-09-21 06:15:47+00:00,information
1840295540166406209,"kiper como fc, emil audero mulyad disebut-sebut bersedia membela timnas indonesia. hal itu disampaikan mamat alkatiri dalam podcast sport77 official yang menghadirkan bintang tamu anggota exco pssi, arya sinulingga. emilaudero timnasindonesia naturalisasi comofc",2024-09-29 07:40:22+00:00,information
1839501422574137581,"pelatih timnas indonesia, shin tae-yong meminta untuk stop meributkan soal program naturalisasi yang dijalankan pssi saat ini. shintateyong naturalisasi timnasindonesia timnasday erickthohir pssi pialadunia2026 infobola",2024-09-27 03:04:50+00:00,information
